"Padre Sposa","flag firmatario","SI","evento.datiEventoMatrimonio.padreSposa","flagFirmatario","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(2,4,5)"
"Madre Sposo","Cognome","NO","evento.datiEventoMatrimonio.madreSposo","cognome","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Nome","SI","evento.datiEventoMatrimonio.madreSposo","nome","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Identificativo unico nazionale","NO","evento.datiEventoMatrimonio.madreSposo","idANPR","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Sesso","SI","evento.datiEventoMatrimonio.madreSposo","sesso","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Data nascita","SI","evento.datiEventoMatrimonio.madreSposo","dataNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Stato di nascita","SI","evento.datiEventoMatrimonio.madreSposo","idStatoNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Stato di nascita - Descrizione","SI","evento.datiEventoMatrimonio.madreSposo","nomeStatoNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Provincia di nascita","NO","evento.datiEventoMatrimonio.madreSposo","idProvinciaNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Provincia di nascita - Descrizione","NO","evento.datiEventoMatrimonio.madreSposo","siglaProvinciaNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Comune di nascita","NO","evento.datiEventoMatrimonio.madreSposo","idComuneNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Comune di nascita - Descrizione","NO","evento.datiEventoMatrimonio.madreSposo","nomeComuneNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Località estera","NO","evento.datiEventoMatrimonio.madreSposo","localitaEsteraNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Nazionalità","SI","evento.datiEventoMatrimonio.madreSposo","idNazionalita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Nazionalità - Descrizione","SI","evento.datiEventoMatrimonio.madreSposo","nazionalita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Comprensione","NO","evento.datiEventoMatrimonio.madreSposo","tipoImpedimento","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Residenza non nota","NO","evento.datiEventoMatrimonio.madreSposo","flagIrreperibile","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Stato di residenza","NO","evento.datiEventoMatrimonio.madreSposo","idStatoResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Stato di residenza - Descrizione","NO","evento.datiEventoMatrimonio.madreSposo","nomeStatoResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Provincia di residenza","NO","evento.datiEventoMatrimonio.madreSposo","idProvinciaResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Provincia di residenza - Descrizione","NO","evento.datiEventoMatrimonio.madreSposo","siglaProvinciaResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Comune di residenza","NO","evento.datiEventoMatrimonio.madreSposo","idComuneResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Comune di residenza - Descrizione","NO","evento.datiEventoMatrimonio.madreSposo","nomeComuneResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","Indirizzo di residenza","NO","evento.datiEventoMatrimonio.madreSposo","indirizzoResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","flag dichiarante","SI","evento.datiEventoMatrimonio.madreSposo","flagDichiarante","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","flag comparente","SI","evento.datiEventoMatrimonio.madreSposo","flagComparente","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposo","flag firmatario","SI","evento.datiEventoMatrimonio.madreSposo","flagFirmatario","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,4,5)"
"Madre Sposa","Cognome","NO","evento.datiEventoMatrimonio.madreSposa","cognome","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Nome","SI","evento.datiEventoMatrimonio.madreSposa","nome","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Identificativo unico nazionale","NO","evento.datiEventoMatrimonio.madreSposa","idANPR","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Sesso","SI","evento.datiEventoMatrimonio.madreSposa","sesso","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Data nascita","SI","evento.datiEventoMatrimonio.madreSposa","dataNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Stato di nascita","SI","evento.datiEventoMatrimonio.madreSposa","idStatoNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Stato di nascita - Descrizione","SI","evento.datiEventoMatrimonio.madreSposa","nomeStatoNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Provincia di nascita","NO","evento.datiEventoMatrimonio.madreSposa","idProvinciaNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Provincia di nascita - Descrizione","NO","evento.datiEventoMatrimonio.madreSposa","siglaProvinciaNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Comune di nascita","NO","evento.datiEventoMatrimonio.madreSposa","idComuneNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Comune di nascita - Descrizione","NO","evento.datiEventoMatrimonio.madreSposa","nomeComuneNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Località estera","NO","evento.datiEventoMatrimonio.madreSposa","localitaEsteraNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Nazionalità","SI","evento.datiEventoMatrimonio.madreSposa","idNazionalita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Nazionalità - Descrizione","SI","evento.datiEventoMatrimonio.madreSposa","nazionalita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Comprensione","NO","evento.datiEventoMatrimonio.madreSposa","tipoImpedimento","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Residenza non nota","NO","evento.datiEventoMatrimonio.madreSposa","flagIrreperibile","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Stato di residenza","NO","evento.datiEventoMatrimonio.madreSposa","idStatoResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Stato di residenza - Descrizione","NO","evento.datiEventoMatrimonio.madreSposa","nomeStatoResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Provincia di residenza","NO","evento.datiEventoMatrimonio.madreSposa","idProvinciaResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Provincia di residenza - Descrizione","NO","evento.datiEventoMatrimonio.madreSposa","siglaProvinciaResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Comune di residenza","NO","evento.datiEventoMatrimonio.madreSposa","idComuneResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Comune di residenza - Descrizione","NO","evento.datiEventoMatrimonio.madreSposa","nomeComuneResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","Indirizzo di residenza","NO","evento.datiEventoMatrimonio.madreSposa","indirizzoResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","flag dichiarante","SI","evento.datiEventoMatrimonio.madreSposa","flagDichiarante","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","flag comparente","SI","evento.datiEventoMatrimonio.madreSposa","flagComparente","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Madre Sposa","flag firmatario","SI","evento.datiEventoMatrimonio.madreSposa","flagFirmatario","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,2)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposa,in,(1,4,5)"
"Tutore Sposo","Cognome","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","cognome","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Nome","SI","evento.datiEventoMatrimonio.assistenteLegaleSposo","nome","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Identificativo unico nazionale","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","idANPR","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Sesso","SI","evento.datiEventoMatrimonio.assistenteLegaleSposo","sesso","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Data nascita","SI","evento.datiEventoMatrimonio.assistenteLegaleSposo","dataNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Stato di nascita","SI","evento.datiEventoMatrimonio.assistenteLegaleSposo","idStatoNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Stato di nascita - Descrizione","SI","evento.datiEventoMatrimonio.assistenteLegaleSposo","nomeStatoNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Provincia di nascita","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","idProvinciaNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Provincia di nascita - Descrizione","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","siglaProvinciaNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Comune di nascita","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","idComuneNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Comune di nascita - Descrizione","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","nomeComuneNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Località estera","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","localitaEsteraNascita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Nazionalità","SI","evento.datiEventoMatrimonio.assistenteLegaleSposo","idNazionalita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Nazionalità - Descrizione","SI","evento.datiEventoMatrimonio.assistenteLegaleSposo","nazionalita","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Comprensione","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","tipoImpedimento","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Residenza non nota","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","flagIrreperibile","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Stato di residenza","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","idStatoResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Stato di residenza - Descrizione","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","nomeStatoResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
"Tutore Sposo","Provincia di residenza","NO","evento.datiEventoMatrimonio.assistenteLegaleSposo","idProvinciaResidenza","","(evento.datiEventoMatrimonio.regimePatrimoniale.tipo,=,2 && evento.datiEventoMatrimonio.difettoEta,in,(1,3)) || evento.datiEventoMatrimonio.regimePatrimoniale.tipo,!=,2 || evento.datiEventoMatrimonio.tipoAssistenteSposo,in,(1,2,3,5)"
